tick	day	mean_energy	std_energy	min_energy	max_energy	pct_hungry	pct_starving
68304	1423	16.12	1.00	5.97	18.26	0.2	0.0
68352	1424	16.09	1.00	5.90	18.24	0.2	0.0
68400	1425	16.06	1.00	5.82	18.14	0.2	0.0
68448	1426	16.02	1.00	5.76	18.24	0.2	0.0
68496	1427	15.99	1.01	5.68	18.22	0.2	0.0
68544	1428	15.97	1.01	5.59	18.44	0.2	0.0
68592	1429	15.93	1.02	5.47	18.31	0.2	0.0
68640	1430	15.91	1.02	5.36	18.26	0.2	0.0
68688	1431	15.88	1.03	5.25	18.13	0.2	0.0
68736	1432	15.85	1.03	5.13	18.16	0.2	0.0
68784	1433	15.83	1.04	5.01	18.15	0.2	0.0
68832	1434	15.80	1.05	4.90	18.17	0.2	0.1
68880	1435	15.77	1.06	4.78	18.22	0.2	0.1
68928	1436	15.75	1.07	4.66	18.16	0.2	0.1
68976	1437	15.72	1.08	4.54	18.03	0.2	0.1
69024	1438	15.70	1.08	4.40	18.14	0.2	0.1
69072	1439	15.67	1.09	4.28	18.13	0.2	0.1
69120	1440	15.65	1.11	4.16	18.29	0.2	0.1
69168	1441	15.63	1.11	4.05	18.27	0.2	0.1
69216	1442	15.61	1.12	3.93	18.20	0.2	0.1
69264	1443	15.60	1.12	3.81	18.08	0.2	0.1
69312	1444	15.58	1.13	3.70	18.12	0.2	0.1
69360	1445	15.56	1.14	3.57	18.26	0.2	0.1
69408	1446	15.54	1.14	3.44	18.13	0.2	0.1
69456	1447	15.53	1.15	3.33	18.06	0.2	0.1
69504	1448	15.52	1.16	3.20	18.17	0.2	0.1
69552	1449	15.51	1.16	3.10	18.17	0.2	0.1
69600	1450	15.50	1.17	3.00	18.24	0.2	0.1
69648	1451	15.49	1.18	2.89	18.11	0.2	0.1
69696	1452	15.48	1.19	2.77	18.03	0.2	0.1
69744	1453	15.47	1.19	2.64	18.02	0.2	0.1
69792	1454	15.46	1.20	2.57	17.91	0.3	0.1
69840	1455	15.45	1.20	2.54	17.90	0.3	0.1
69888	1456	15.45	1.21	2.50	18.09	0.4	0.1
69936	1457	15.45	1.22	2.46	18.04	0.4	0.1
69984	1458	15.44	1.22	2.42	17.92	0.4	0.1
70032	1459	15.44	1.23	2.37	18.02	0.4	0.1
70080	1460	15.44	1.23	2.32	17.98	0.4	0.1
70128	1461	15.44	1.24	2.26	18.07	0.4	0.1
70176	1462	15.44	1.25	2.18	18.04	0.4	0.1
70224	1463	15.44	1.25	2.07	17.99	0.4	0.1
70272	1464	15.44	1.26	2.20	18.16	0.4	0.1
70320	1465	15.45	1.26	2.24	18.04	0.5	0.1
70368	1466	15.45	1.27	2.11	18.01	0.5	0.1
70416	1467	15.45	1.27	1.98	18.20	0.5	0.1
70464	1468	15.46	1.27	1.85	18.16	0.5	0.1
70512	1469	15.46	1.27	1.73	18.29	0.5	0.1
70560	1470	15.47	1.27	1.62	18.27	0.6	0.1
70608	1471	15.48	1.26	1.50	18.37	0.7	0.1
70656	1472	15.49	1.26	1.38	18.30	0.7	0.1
70704	1473	15.50	1.23	4.27	18.30	0.6	0.1
70752	1474	15.51	1.23	4.02	18.16	0.6	0.1
70800	1475	15.52	1.23	3.77	18.15	0.5	0.1
70848	1476	15.53	1.22	3.53	18.03	0.5	0.1
70896	1477	15.54	1.23	3.28	18.05	0.5	0.1
70944	1478	15.55	1.22	3.03	18.04	0.5	0.2
70992	1479	15.56	1.22	2.79	18.06	0.5	0.2
71040	1480	15.57	1.22	2.56	18.12	0.4	0.2
71088	1481	15.58	1.21	2.72	18.12	0.5	0.2
71136	1482	15.59	1.21	2.90	18.17	0.5	0.2
71184	1483	15.60	1.20	2.93	18.15	0.5	0.2
71232	1484	15.62	1.20	2.68	18.12	0.6	0.2
71280	1485	15.63	1.19	2.45	18.10	0.6	0.2
71328	1486	15.64	1.19	2.22	17.98	0.6	0.2
71376	1487	15.65	1.18	1.99	18.24	0.6	0.2
71424	1488	15.66	1.17	1.75	18.11	0.6	0.2
71472	1489	15.67	1.17	1.51	18.11	0.5	0.1
71520	1490	15.68	1.16	1.26	17.98	0.5	0.1
71568	1491	15.70	1.15	1.10	17.98	0.5	0.1
71616	1492	15.71	1.14	0.95	17.89	0.5	0.1
71664	1493	15.72	1.13	0.80	17.91	0.5	0.1
71712	1494	15.73	1.12	0.65	17.80	0.4	0.1
71760	1495	15.74	1.11	0.50	17.81	0.4	0.1
71808	1496	15.75	1.10	0.62	17.86	0.4	0.1
71856	1497	15.76	1.10	0.80	17.91	0.4	0.1
71904	1498	15.78	1.09	1.03	17.89	0.4	0.1
71952	1499	15.79	1.08	1.28	17.79	0.4	0.1
72000	1500	15.80	1.08	1.53	17.86	0.4	0.1
72048	1501	15.81	1.07	1.79	17.93	0.4	0.1
72096	1502	15.85	1.06	2.05	17.91	0.4	0.1
72144	1503	15.89	1.06	2.10	18.18	0.4	0.1
72192	1504	15.93	1.06	2.03	18.05	0.4	0.2
72240	1505	15.97	1.05	1.96	18.04	0.4	0.2
72288	1506	16.00	1.05	1.90	18.03	0.4	0.2
72336	1507	16.04	1.04	1.83	18.13	0.4	0.1
72384	1508	16.07	1.03	1.77	18.22	0.4	0.1
72432	1509	16.10	1.02	1.70	18.33	0.4	0.1
72480	1510	16.13	1.01	1.63	18.32	0.4	0.1
72528	1511	16.16	1.00	1.58	18.26	0.4	0.1
72576	1512	16.19	0.99	1.59	18.31	0.4	0.1
72624	1513	16.22	0.98	1.58	18.20	0.4	0.1
72672	1514	16.25	0.97	1.82	18.28	0.4	0.1
72720	1515	16.27	0.97	2.05	18.38	0.4	0.1
72768	1516	16.30	0.96	2.27	18.34	0.3	0.1
72816	1517	16.32	0.95	2.52	18.24	0.3	0.1
72864	1518	16.34	0.94	2.78	18.52	0.3	0.1
72912	1519	16.36	0.93	3.31	18.71	0.3	0.1
72960	1520	16.38	0.92	3.57	18.66	0.2	0.1
73008	1521	16.39	0.91	3.83	18.59	0.2	0.1
73056	1522	16.41	0.89	4.21	18.45	0.2	0.1
73104	1523	16.43	0.89	4.15	18.45	0.2	0.1
73152	1524	16.44	0.88	4.09	18.38	0.2	0.1
73200	1525	16.45	0.88	4.03	18.48	0.2	0.1
73248	1526	16.46	0.87	3.98	18.43	0.2	0.1
73296	1527	16.47	0.86	3.92	18.29	0.2	0.1
73344	1528	16.47	0.85	3.86	18.27	0.2	0.1
73392	1529	16.48	0.85	3.81	18.30	0.2	0.1
73440	1530	16.49	0.84	3.75	18.36	0.2	0.1
73488	1531	16.46	0.84	3.66	18.40	0.2	0.1
73536	1532	16.44	0.84	3.57	18.43	0.1	0.1
73584	1533	16.42	0.84	3.47	18.26	0.1	0.1
73632	1534	16.40	0.83	3.38	18.22	0.1	0.1
73680	1535	16.37	0.84	3.29	18.27	0.1	0.1
73728	1536	16.35	0.84	3.19	18.13	0.1	0.1
73776	1537	16.32	0.84	3.10	18.24	0.1	0.1
73824	1538	16.29	0.85	2.99	18.19	0.1	0.1
73872	1539	16.27	0.86	2.88	18.32	0.1	0.1
73920	1540	16.25	0.86	2.78	18.34	0.1	0.1
73968	1541	16.22	0.87	2.67	18.51	0.1	0.1
74016	1542	16.20	0.88	2.57	18.45	0.1	0.1
74064	1543	16.18	0.89	2.45	18.45	0.1	0.1
74112	1544	16.15	0.90	2.31	18.51	0.1	0.1
74160	1545	16.13	0.91	2.16	18.43	0.1	0.1
74208	1546	16.11	0.92	2.06	18.45	0.1	0.1
74256	1547	16.09	0.93	1.92	18.28	0.1	0.1
74304	1548	16.07	0.94	1.78	18.27	0.1	0.1
74352	1549	16.05	0.96	1.77	18.19	0.1	0.1
74400	1550	16.03	0.96	1.98	18.21	0.1	0.1
74448	1551	16.01	0.96	2.04	18.17	0.1	0.1
74496	1552	15.99	0.97	1.90	18.20	0.1	0.1
74544	1553	15.97	0.97	1.78	18.38	0.1	0.1
74592	1554	15.96	0.98	1.68	18.31	0.1	0.1
74640	1555	15.95	0.98	1.58	18.24	0.1	0.1
74688	1556	15.93	0.99	1.47	18.29	0.1	0.1
74736	1557	15.92	0.99	1.34	18.24	0.1	0.1
74784	1558	15.90	1.00	1.19	18.08	0.1	0.1
74832	1559	15.89	1.01	1.03	18.04	0.1	0.1
74880	1560	15.88	1.02	0.86	17.98	0.1	0.1
74928	1561	15.83	1.03	0.68	17.90	0.1	0.1
74976	1562	15.79	1.04	0.48	17.99	0.1	0.1
75024	1563	15.75	1.04	0.30	17.94	0.1	0.1
75072	1564	15.71	1.06	0.10	17.81	0.1	0.1
75120	1565	15.66	1.07	0.00	18.02	0.2	0.1
75168	1566	15.62	1.08	0.00	17.86	0.2	0.1
75216	1567	15.58	1.08	0.00	17.90	0.2	0.1
75264	1568	15.54	1.09	0.17	18.28	0.3	0.1
75312	1569	15.50	1.09	0.36	18.09	0.4	0.1
75360	1570	15.46	1.10	0.80	18.13	0.4	0.1
75408	1571	15.43	1.11	1.22	18.22	0.4	0.1
75456	1572	15.39	1.12	1.57	18.12	0.5	0.1
75504	1573	15.36	1.13	2.06	18.16	0.4	0.1
75552	1574	15.33	1.14	2.24	17.97	0.4	0.1
75600	1575	15.29	1.15	2.55	17.91	0.4	0.1
75648	1576	15.26	1.16	2.73	17.86	0.4	0.1
75696	1577	15.23	1.18	2.91	17.87	0.4	0.1
75744	1578	15.20	1.19	3.86	17.79	0.5	0.1
75792	1579	15.18	1.20	4.06	17.75	0.5	0.1
75840	1580	15.15	1.21	4.70	17.80	0.5	0.1
75888	1581	15.12	1.22	4.89	17.69	0.5	0.1
75936	1582	15.10	1.24	5.08	17.77	0.5	0.0
75984	1583	15.07	1.25	5.28	17.75	0.6	0.0
76032	1584	15.05	1.26	5.69	18.04	0.6	0.0
76080	1585	15.03	1.28	6.22	18.05	0.6	0.0
76128	1586	15.01	1.29	6.05	18.10	0.6	0.0
76176	1587	14.99	1.30	5.83	18.04	0.7	0.0
76224	1588	14.97	1.31	5.61	17.99	0.8	0.0
76272	1589	14.95	1.32	5.39	17.92	0.8	0.0
76320	1590	14.94	1.33	5.17	17.82	0.7	0.0
76368	1591	14.92	1.34	4.95	17.89	0.7	0.1
76416	1592	14.91	1.35	4.72	17.89	0.7	0.1
76464	1593	14.90	1.36	4.49	17.72	0.7	0.1
76512	1594	14.89	1.36	4.28	17.83	0.8	0.1
76560	1595	14.89	1.37	4.16	17.85	0.7	0.1
76608	1596	14.88	1.37	4.13	17.84	0.8	0.1
76656	1597	14.87	1.38	4.01	17.98	0.7	0.1
76704	1598	14.87	1.38	3.88	17.92	0.7	0.1
76752	1599	14.87	1.39	3.74	17.93	0.7	0.1
76800	1600	14.87	1.39	3.53	17.77	0.7	0.1
76848	1601	14.87	1.39	3.36	17.85	0.8	0.2
76896	1602	14.87	1.40	3.13	17.82	0.8	0.1
76944	1603	14.86	1.41	2.89	17.86	0.9	0.2
76992	1604	14.86	1.41	2.71	17.88	0.9	0.2
77040	1605	14.86	1.41	2.72	17.89	0.9	0.2
77088	1606	14.85	1.42	2.77	17.90	0.9	0.2
77136	1607	14.85	1.43	2.82	17.91	0.9	0.2
77184	1608	14.84	1.44	2.89	17.84	0.9	0.2
77232	1609	14.83	1.45	2.97	17.67	0.9	0.2
77280	1610	14.82	1.45	3.03	17.81	1.0	0.2
77328	1611	14.81	1.46	3.28	17.65	1.0	0.2
77376	1612	14.80	1.47	3.32	17.83	1.0	0.2
77424	1613	14.79	1.47	3.15	17.80	1.0	0.2
77472	1614	14.79	1.48	2.97	17.63	1.0	0.2
77520	1615	14.78	1.48	2.78	17.59	1.0	0.3
77568	1616	14.77	1.49	2.70	17.62	1.1	0.3
77616	1617	14.76	1.50	2.48	17.54	1.1	0.2
77664	1618	14.75	1.51	2.26	17.66	1.1	0.2
77712	1619	14.75	1.53	2.03	17.69	1.2	0.2
77760	1620	14.74	1.54	1.80	17.60	1.3	0.2
77808	1621	14.73	1.56	1.57	17.60	1.3	0.2
77856	1622	14.73	1.57	1.34	17.68	1.4	0.2
77904	1623	14.71	1.58	1.11	17.71	1.4	0.2
77952	1624	14.70	1.59	0.88	17.70	1.5	0.2
78000	1625	14.69	1.61	0.66	17.88	1.6	0.2
78048	1626	14.68	1.63	0.45	17.71	1.6	0.2
78096	1627	14.67	1.64	0.23	17.54	1.7	0.2
78144	1628	14.66	1.65	0.01	17.55	1.8	0.3
78192	1629	14.64	1.67	0.00	17.64	1.9	0.3
78240	1630	14.64	1.69	0.00	17.58	2.1	0.2
78288	1631	14.62	1.70	0.00	17.61	2.1	0.3
78336	1632	14.61	1.70	0.14	17.45	2.0	0.3
78384	1633	14.60	1.71	0.56	17.59	2.0	0.3
78432	1634	14.59	1.72	0.75	17.88	1.9	0.3
78480	1635	14.58	1.72	1.02	17.70	2.0	0.3
78528	1636	14.57	1.73	0.77	17.91	1.9	0.4
78576	1637	14.56	1.74	0.52	17.74	1.9	0.4
78624	1638	14.55	1.75	0.31	17.63	1.9	0.4
78672	1639	14.54	1.75	0.09	17.64	1.9	0.3
78720	1640	14.53	1.77	0.00	17.64	1.9	0.3
78768	1641	14.52	1.78	0.00	17.76	2.0	0.3
78816	1642	14.51	1.80	0.00	17.92	2.1	0.4
78864	1643	14.50	1.81	0.05	17.84	2.1	0.4
78912	1644	14.49	1.83	0.42	17.75	2.2	0.4
78960	1645	14.48	1.84	0.49	17.97	2.2	0.4
79008	1646	14.47	1.85	0.72	17.79	2.1	0.4
79056	1647	14.46	1.85	0.48	17.70	2.1	0.4
79104	1648	14.46	1.86	0.24	17.82	2.1	0.3
79152	1649	14.45	1.87	0.01	17.73	2.2	0.3
79200	1650	14.45	1.87	0.00	17.74	2.2	0.3
79248	1651	14.44	1.88	0.00	17.71	2.1	0.3
79296	1652	14.44	1.89	0.05	17.64	2.2	0.4
79344	1653	14.43	1.89	0.00	17.98	2.3	0.4
79392	1654	14.42	1.90	0.01	17.90	2.4	0.4
79440	1655	14.41	1.91	0.02	17.82	2.2	0.4
79488	1656	14.41	1.91	0.03	17.84	2.2	0.4
79536	1657	14.41	1.91	0.18	17.81	2.1	0.4
79584	1658	14.40	1.91	0.36	17.73	2.1	0.4
79632	1659	14.40	1.91	0.53	17.71	2.1	0.4
79680	1660	14.39	1.91	0.35	17.73	2.1	0.4
79728	1661	14.39	1.92	0.07	17.81	2.2	0.5
79776	1662	14.39	1.91	0.00	17.80	2.1	0.5
79824	1663	14.38	1.92	0.01	17.78	2.0	0.5
79872	1664	14.38	1.91	0.14	17.82	1.9	0.6
79920	1665	14.38	1.92	0.21	17.69	2.0	0.6
79968	1666	14.38	1.91	0.27	17.67	2.0	0.6
80016	1667	14.38	1.91	0.57	17.67	2.0	0.6
80064	1668	14.38	1.91	0.88	17.89	2.0	0.6
80112	1669	14.39	1.91	1.25	17.82	2.0	0.5
80160	1670	14.39	1.90	1.43	17.78	2.1	0.6
80208	1671	14.39	1.90	1.26	17.85	1.9	0.5
80256	1672	14.40	1.90	1.12	17.74	1.9	0.5
80304	1673	14.40	1.89	1.00	17.57	1.8	0.5
80352	1674	14.40	1.88	0.95	17.66	2.0	0.6
80400	1675	14.40	1.88	0.91	17.71	2.1	0.6
80448	1676	14.40	1.87	0.87	17.63	2.1	0.6
80496	1677	14.40	1.87	0.80	17.48	2.2	0.6
80544	1678	14.40	1.87	0.82	17.67	2.2	0.6
80592	1679	14.41	1.86	0.84	17.75	2.3	0.6
80640	1680	14.41	1.86	0.99	17.58	2.3	0.6
80688	1681	14.41	1.85	1.51	17.71	2.4	0.6
80736	1682	14.44	1.84	1.69	17.75	2.4	0.6
80784	1683	14.46	1.83	1.68	17.58	2.3	0.7
80832	1684	14.48	1.82	1.44	17.48	2.2	0.6
80880	1685	14.50	1.81	1.17	17.76	1.9	0.6
80928	1686	14.51	1.80	0.90	17.77	1.8	0.6
80976	1687	14.53	1.79	0.64	17.62	1.7	0.6
81024	1688	14.55	1.78	0.36	17.99	1.8	0.6
81072	1689	14.57	1.77	0.09	17.95	1.7	0.6
81120	1690	14.59	1.76	0.00	17.86	1.5	0.5
81168	1691	14.60	1.75	0.00	17.69	1.5	0.6
81216	1692	14.63	1.74	0.00	17.63	1.4	0.5
81264	1693	14.64	1.73	0.00	17.78	1.4	0.5
81312	1694	14.67	1.71	0.00	17.89	1.4	0.4
81360	1695	14.69	1.70	0.00	17.83	1.4	0.4
81408	1696	14.70	1.70	0.00	17.83	1.3	0.4
81456	1697	14.72	1.69	1.02	17.71	1.4	0.3
81504	1698	14.73	1.68	1.28	17.60	1.4	0.3
81552	1699	14.74	1.68	1.11	17.91	1.4	0.3
81600	1700	14.75	1.67	0.96	18.00	1.4	0.3
81648	1701	14.76	1.66	0.81	18.11	1.4	0.3
81696	1702	14.77	1.66	0.69	18.05	1.3	0.3
81744	1703	14.78	1.65	0.58	17.98	1.3	0.3
81792	1704	14.78	1.66	0.43	18.26	1.3	0.3
81840	1705	14.79	1.66	0.26	18.26	1.3	0.4
81888	1706	14.79	1.67	0.06	18.07	1.4	0.4
81936	1707	14.79	1.67	0.00	17.95	1.3	0.3
81984	1708	14.79	1.67	0.00	17.78	1.3	0.3
82032	1709	14.80	1.67	0.00	17.73	1.2	0.3
82080	1710	14.79	1.68	0.07	17.62	1.3	0.3
82128	1711	14.83	1.67	0.47	17.81	1.2	0.3
82176	1712	14.87	1.67	0.40	17.89	1.1	0.3
82224	1713	14.91	1.66	0.38	17.96	1.2	0.3
82272	1714	14.95	1.66	0.34	17.89	1.2	0.3
82320	1715	14.99	1.65	0.29	18.01	1.1	0.3
82368	1716	15.03	1.64	0.25	17.98	1.1	0.3
82416	1717	15.08	1.63	0.24	18.05	1.2	0.3
82464	1718	15.11	1.63	0.24	18.03	1.2	0.3
82512	1719	15.15	1.61	0.22	18.02	1.1	0.3
82560	1720	15.19	1.61	0.19	18.05	1.0	0.3
82608	1721	15.23	1.60	0.19	17.98	1.0	0.3
82656	1722	15.26	1.58	0.18	18.11	1.1	0.3
82704	1723	15.29	1.57	0.18	18.08	1.1	0.3
82752	1724	15.33	1.56	0.16	18.08	1.1	0.3
82800	1725	15.36	1.54	0.75	18.29	1.1	0.3
82848	1726	15.38	1.53	0.88	18.29	1.1	0.2
82896	1727	15.41	1.52	1.00	18.13	1.1	0.2
82944	1728	15.44	1.51	1.13	17.98	1.0	0.2
82992	1729	15.46	1.49	1.40	17.96	1.0	0.2
83040	1730	15.49	1.48	1.53	17.96	0.9	0.2
83088	1731	15.50	1.48	1.36	18.03	0.8	0.2
83136	1732	15.52	1.47	1.17	17.99	0.8	0.2
83184	1733	15.53	1.45	0.98	18.04	0.8	0.2
83232	1734	15.54	1.45	0.79	18.13	0.8	0.2
83280	1735	15.54	1.45	0.59	17.97	0.8	0.2
83328	1736	15.55	1.44	0.39	18.11	0.8	0.2
83376	1737	15.55	1.44	0.19	18.03	0.9	0.2
83424	1738	15.56	1.44	0.00	18.09	0.9	0.2
83472	1739	15.56	1.44	0.00	18.06	0.9	0.2
83520	1740	15.57	1.43	0.00	18.00	0.9	0.2
83568	1741	15.60	1.43	0.00	18.13	0.8	0.2
83616	1742	15.64	1.42	0.14	18.01	0.8	0.1
83664	1743	15.68	1.41	0.32	17.95	0.8	0.1
83712	1744	15.72	1.40	0.49	18.07	0.8	0.1
83760	1745	15.75	1.38	0.66	18.06	0.8	0.1
83808	1746	15.79	1.36	0.83	18.05	0.7	0.2
83856	1747	15.84	1.32	1.00	18.17	0.6	0.2
83904	1748	15.87	1.30	1.76	18.07	0.6	0.1
83952	1749	15.90	1.28	1.93	18.31	0.6	0.2
84000	1750	15.94	1.26	2.83	18.17	0.5	0.1
84048	1751	15.97	1.24	3.01	18.37	0.5	0.1
84096	1752	15.99	1.22	3.43	18.23	0.5	0.1
84144	1753	16.03	1.20	4.16	18.23	0.5	0.1
84192	1754	16.05	1.18	4.33	18.15	0.4	0.1
84240	1755	16.07	1.16	4.35	18.17	0.4	0.1
84288	1756	16.09	1.15	4.22	18.07	0.3	0.1
84336	1757	16.11	1.14	4.08	18.24	0.3	0.1
84384	1758	16.12	1.12	4.14	18.35	0.3	0.1
84432	1759	16.14	1.11	4.33	18.39	0.3	0.1
84480	1760	16.15	1.11	4.56	18.44	0.3	0.1
84528	1761	16.16	1.10	4.79	18.30	0.3	0.1
84576	1762	16.17	1.08	5.94	18.29	0.2	0.0
84624	1763	16.18	1.07	6.55	18.26	0.2	0.0
84672	1764	16.19	1.06	6.81	18.17	0.2	0.0
84720	1765	16.20	1.05	7.73	18.24	0.1	0.0
84768	1766	16.21	1.05	7.63	18.41	0.1	0.0
84816	1767	16.21	1.05	7.53	18.39	0.1	0.0
84864	1768	16.22	1.05	7.42	18.27	0.1	0.0
84912	1769	16.22	1.04	7.32	18.33	0.2	0.0
84960	1770	16.23	1.04	7.21	18.30	0.2	0.0
85008	1771	16.23	1.04	7.10	18.30	0.2	0.0
85056	1772	16.22	1.04	6.98	18.23	0.2	0.0
85104	1773	16.21	1.03	6.87	18.18	0.2	0.0
85152	1774	16.19	1.03	6.75	18.51	0.2	0.0
85200	1775	16.17	1.04	6.63	18.37	0.2	0.0
85248	1776	16.15	1.04	6.50	18.46	0.2	0.0
85296	1777	16.13	1.04	6.36	18.32	0.2	0.0
85344	1778	16.10	1.05	6.23	18.25	0.3	0.0
85392	1779	16.07	1.04	6.09	18.38	0.3	0.0
85440	1780	16.04	1.04	5.95	18.24	0.2	0.0
85488	1781	16.01	1.04	5.81	18.34	0.2	0.0
85536	1782	15.98	1.05	5.66	18.22	0.2	0.0
85584	1783	15.94	1.05	5.52	18.17	0.2	0.0
85632	1784	15.91	1.05	5.37	18.16	0.2	0.0
85680	1785	15.88	1.05	5.22	18.07	0.2	0.0
85728	1786	15.85	1.06	5.08	18.10	0.2	0.0
85776	1787	15.82	1.06	4.92	18.18	0.2	0.1
85824	1788	15.79	1.07	4.75	18.23	0.2	0.1
85872	1789	15.76	1.08	4.59	18.26	0.2	0.1
85920	1790	15.73	1.09	4.42	18.22	0.2	0.1
85968	1791	15.70	1.10	4.25	18.09	0.2	0.1
86016	1792	15.67	1.11	4.09	17.97	0.2	0.1
86064	1793	15.64	1.12	3.92	18.17	0.2	0.1
86112	1794	15.61	1.13	3.75	18.04	0.2	0.1
86160	1795	15.59	1.14	3.58	17.98	0.2	0.1
86208	1796	15.56	1.15	3.42	18.07	0.2	0.1
86256	1797	15.54	1.16	3.25	18.10	0.2	0.1
86304	1798	15.52	1.17	3.07	18.12	0.2	0.1
86352	1799	15.50	1.17	2.90	18.12	0.2	0.1
86400	1800	15.48	1.18	2.72	18.12	0.2	0.1
